lcl|NC_047559.1_prot_XP_034319074.1_1	P24043.4	0.14
lcl|NC_047559.1_prot_XP_034319086.1_2	Q2U9B0.1	5.8
lcl|NC_047559.1_prot_XP_034327644.1_3	Q9PM37.1	1.8
lcl|NC_047559.1_prot_XP_034318966.1_4	Q4X1V0.1	0.21
lcl|NC_047559.1_prot_XP_034318957.1_5	A1KZ92.3	6.12e-05
lcl|NC_047559.1_prot_XP_034319098.1_6	P0CT34.1	1.6
lcl|NC_047559.1_prot_XP_034320107.1_7	Q15149.3	0.81
lcl|NC_047559.1_prot_XP_034319106.1_8	P06731.3	2.55e-04
lcl|NC_047559.1_prot_XP_034337690.1_9	P84770.1	0.19
lcl|NC_047559.1_prot_XP_034319115.1_10	Q7LHG5.2	5.97e-40
lcl|NC_047559.1_prot_XP_034307473.1_11	Q9I927.1	0.30
lcl|NC_047559.1_prot_XP_019925938.2_12	P0CT36.1	0.051
lcl|NC_047559.1_prot_XP_011417736.3_13	Q9I931.1	0.018
lcl|NC_047559.1_prot_XP_011453478.2_14	A1A5V9.1	5.79e-35
lcl|NC_047559.1_prot_XP_034312778.1_15	A1A5V9.1	5.79e-35
lcl|NC_047559.1_prot_XP_011453479.2_16	A1A5V9.1	5.79e-35
lcl|NC_047559.1_prot_XP_034312813.1_17	P28163.1	0.12
lcl|NC_047559.1_prot_XP_034312820.1_18	Q9I925.1	0.15
lcl|NC_047559.1_prot_XP_034312826.1_19	Q57673.1	1.2
lcl|NC_047559.1_prot_XP_011417740.2_20	P70188.1	0.57
lcl|NC_047559.1_prot_XP_019920026.2_21	P70188.1	0.57
lcl|NC_047559.1_prot_XP_011417762.2_22	A0A159BP93.1	3.15e-31
lcl|NC_047559.1_prot_XP_011417739.2_23	O35077.4	1.65e-151
lcl|NC_047559.1_prot_XP_011417737.2_24	Q6P132.3	1.02e-68
lcl|NC_047559.1_prot_XP_034312840.1_25	Q6P132.3	1.02e-68
lcl|NC_047559.1_prot_XP_011417738.2_26	Q66HA4.1	9.31e-68
lcl|NC_047559.1_prot_XP_011417742.1_27	Q8HYI9.1	4.22e-52
lcl|NC_047559.1_prot_XP_019920029.2_28	Q96GX5.1	7.12e-80
lcl|NC_047559.1_prot_XP_019920027.2_29	Q96GX5.1	2.29e-78
lcl|NC_047559.1_prot_XP_034312889.1_30	P98203.2	9.53e-105
lcl|NC_047559.1_prot_XP_034312904.1_31	P98203.2	6.11e-105
lcl|NC_047559.1_prot_XP_034312898.1_32	P98203.2	6.10e-105
lcl|NC_047559.1_prot_XP_034312891.1_33	P98203.2	1.05e-104
lcl|NC_047559.1_prot_XP_011417749.2_34	P98203.2	5.48e-105
lcl|NC_047559.1_prot_XP_034312913.1_35	P98203.2	1.88e-105
lcl|NC_047559.1_prot_XP_011417751.2_36	P98203.2	1.88e-105
lcl|NC_047559.1_prot_XP_011417752.2_37	P98203.2	1.88e-105
lcl|NC_047559.1_prot_XP_011417753.2_38	P98203.2	1.88e-105
lcl|NC_047559.1_prot_XP_019920021.2_39	P98203.2	1.88e-105
lcl|NC_047559.1_prot_XP_011417754.2_40	P98203.2	1.88e-105
lcl|NC_047559.1_prot_XP_011417757.2_41	Q6NRE4.1	0.005
lcl|NC_047559.1_prot_XP_034312966.1_42	Q6NRE4.1	0.005
lcl|NC_047559.1_prot_XP_011417759.2_43	Q7ZVU1.1	1.0
lcl|NC_047559.1_prot_XP_034312984.1_44	Q61555.2	1.73e-87
lcl|NC_047559.1_prot_XP_034313009.1_45	Q61555.2	1.73e-87
lcl|NC_047559.1_prot_XP_034312998.1_46	Q61555.2	2.12e-86
lcl|NC_047559.1_prot_XP_034313003.1_47	Q61555.2	2.91e-86
lcl|NC_047559.1_prot_XP_034313006.1_48	Q61555.2	1.71e-85
lcl|NC_047559.1_prot_XP_034313007.1_49	P35556.3	5.62e-85
lcl|NC_047559.1_prot_XP_034312980.1_50	Q61555.2	4.94e-88
lcl|NC_047559.1_prot_XP_034312992.1_51	Q61555.2	4.94e-88
lcl|NC_047559.1_prot_XP_011428055.2_52	B0JZG0.1	7.46e-172
lcl|NC_047559.1_prot_XP_034313061.1_53	B0JZG0.1	7.46e-172
lcl|NC_047559.1_prot_XP_034313055.1_54	B0JZG0.1	1.02e-170
lcl|NC_047559.1_prot_XP_011428056.2_55	B0JZG0.1	1.42e-170
lcl|NC_047559.1_prot_XP_011428057.2_56	B0JZG0.1	1.42e-170
lcl|NC_047559.1_prot_XP_011428051.2_57	Q6P1G2.1	3.35e-06
lcl|NC_047559.1_prot_XP_011428052.2_58	Q03164.5	4.93e-09
lcl|NC_047559.1_prot_XP_019922958.2_59	Q03164.5	4.93e-09
lcl|NC_047559.1_prot_XP_011428047.2_60	A2VE56.1	8.22e-37
lcl|NC_047559.1_prot_XP_011428048.2_61	A2VE56.1	8.12e-37
lcl|NC_047559.1_prot_XP_011428049.2_62	A2VE56.1	1.25e-35
lcl|NC_047559.1_prot_XP_011428050.2_63	A2VE56.1	1.12e-35
lcl|NC_047559.1_prot_XP_034313121.1_64	A6QLQ8.1	8.96e-68
lcl|NC_047559.1_prot_XP_011428046.2_65	A6QLQ8.1	4.49e-79
lcl|NC_047559.1_prot_XP_011428043.2_66	Q6PDS3.1	0.005
lcl|NC_047559.1_prot_XP_011428044.2_67	Q6PDS3.1	0.004
lcl|NC_047559.1_prot_XP_011428045.2_68	Q6PDS3.1	0.004
lcl|NC_047559.1_prot_XP_034313129.1_69	Q9BUE0.1	2.99e-69
lcl|NC_047559.1_prot_XP_011428039.2_70	Q9BUE0.1	1.38e-69
lcl|NC_047559.1_prot_XP_011428041.2_71	Q9BUE0.1	1.38e-69
lcl|NC_047559.1_prot_XP_034313132.1_72	Q9BUE0.1	1.38e-69
lcl|NC_047559.1_prot_XP_034313135.1_73	Q9BUE0.1	1.38e-69
lcl|NC_047559.1_prot_XP_034313143.1_74	Q20930.3	8.76e-30
lcl|NC_047559.1_prot_XP_011441262.2_75	B9JBH4.1	1.9
lcl|NC_047559.1_prot_XP_011441261.2_76	Q9Y5Y9.2	2.1
lcl|NC_047559.1_prot_XP_019926911.2_77	B9JBH4.1	1.9
lcl|NC_047559.1_prot_XP_019926912.2_78	B9JBH4.1	1.9
lcl|NC_047559.1_prot_XP_011441263.2_79	B9JBH4.1	1.9
lcl|NC_047559.1_prot_XP_019926913.2_80	B9JBH4.1	1.9
lcl|NC_047559.1_prot_XP_034313167.1_81	Q7Z408.2	1.36e-25
lcl|NC_047559.1_prot_XP_034313188.1_82	B0BN95.1	1.08e-32
lcl|NC_047559.1_prot_XP_034313186.1_83	A7MBH3.1	9.42e-06
lcl|NC_047559.1_prot_XP_034313179.1_84	A7MBH3.1	1.17e-05
lcl|NC_047559.1_prot_XP_034313171.1_85	Q80T79.3	2.22e-23
lcl|NC_047559.1_prot_XP_034313207.1_86	P33334.1	0.46
lcl|NC_047559.1_prot_XP_034313215.1_87	B5DF94.1	0.002
lcl|NC_047559.1_prot_XP_011434929.2_88	B5DF94.1	0.002
lcl|NC_047559.1_prot_XP_019928713.2_89	P12804.1	1.06e-46
lcl|NC_047559.1_prot_XP_034313223.1_90	Q9Y493.5	1.76e-17
lcl|NC_047559.1_prot_XP_034313598.1_91	B7HII4.1	2.8
lcl|NC_047559.1_prot_XP_034313593.1_92	Q7M7X6.1	0.12
lcl|NC_047559.1_prot_XP_034313602.1_93	Q5JH32.1	0.75
lcl|NC_047559.1_prot_XP_011416786.1_94	Q5ZKL6.1	1.41e-122
lcl|NC_047559.1_prot_XP_034313687.1_95	Q3T1J2.2	7.95e-101
lcl|NC_047559.1_prot_XP_034313696.1_96	Q3T1J2.2	7.95e-101
lcl|NC_047559.1_prot_XP_011416787.1_97	Q3T1J2.2	7.95e-101
lcl|NC_047559.1_prot_XP_011416790.1_98	Q3T1J2.2	7.95e-101
lcl|NC_047559.1_prot_XP_034313614.1_99	Q9V9A8.2	2.12e-111
lcl|NC_047559.1_prot_XP_034313625.1_100	Q9V9A8.2	2.12e-111
lcl|NC_047559.1_prot_XP_034313636.1_101	Q9V9A8.2	2.12e-111
lcl|NC_047559.1_prot_XP_034313647.1_102	Q9V9A8.2	2.12e-111
lcl|NC_047559.1_prot_XP_034313657.1_103	Q9V9A8.2	5.41e-112
lcl|NC_047559.1_prot_XP_034313661.1_104	Q9V9A8.2	4.64e-111
lcl|NC_047559.1_prot_XP_034313664.1_105	Q5ZKN3.1	3.14e-40
lcl|NC_047559.1_prot_XP_034313701.1_106	Q6V0I7.2	1.94e-04
lcl|NC_047559.1_prot_XP_034313720.1_107	Q24292.3	0.014
lcl|NC_047559.1_prot_XP_034313729.1_108	Q9VW71.3	0.042
lcl|NC_047559.1_prot_XP_034313708.1_109	Q24292.3	0.006
lcl|NC_047559.1_prot_XP_034313711.1_110	Q24292.3	0.006
lcl|NC_047559.1_prot_XP_019922770.2_111	Q24292.3	0.006
lcl|NC_047559.1_prot_XP_034313737.1_112	Q24292.3	0.002
lcl|NC_047559.1_prot_XP_034313747.1_113	Q9V5N8.4	3.66e-06
lcl|NC_047559.1_prot_XP_034313745.1_114	Q9V5N8.4	3.80e-06
lcl|NC_047559.1_prot_XP_034313759.1_115	Q82M40.1	0.56
lcl|NC_047559.1_prot_XP_034313764.1_116	Q5Y750.1	0.025
lcl|NC_047559.1_prot_XP_019918720.2_117	A5D7L5.1	4.36e-100
lcl|NC_047559.1_prot_XP_034313785.1_118	A5D7L5.1	4.36e-100
lcl|NC_047559.1_prot_XP_034313787.1_119	A5D7L5.1	4.36e-100
lcl|NC_047559.1_prot_XP_034313788.1_120	A5D7L5.1	1.09e-100
lcl|NC_047559.1_prot_XP_011413421.1_121	A1ZA47.2	9.71e-15
lcl|NC_047559.1_prot_XP_034313801.1_122	O00462.3	0.0
lcl|NC_047559.1_prot_XP_034313803.1_123	O00462.3	0.0
lcl|NC_047559.1_prot_XP_011413422.2_124	O00462.3	0.0
lcl|NC_047559.1_prot_XP_034313827.1_125	O00462.3	0.0
lcl|NC_047559.1_prot_XP_034313833.1_126	O00462.3	0.0
lcl|NC_047559.1_prot_XP_011413424.2_127	Q8C7D2.1	1.43e-14
lcl|NC_047559.1_prot_XP_011413425.2_128	Q6DFC8.1	2.33e-54
lcl|NC_047559.1_prot_XP_011413426.2_129	D3ZVM4.1	8.82e-07
lcl|NC_047559.1_prot_XP_034313871.1_130	P58295.2	4.98e-103
lcl|NC_047559.1_prot_XP_034313861.1_131	P58295.2	5.01e-138
lcl|NC_047559.1_prot_XP_034313859.1_132	P58295.2	4.02e-138
lcl|NC_047559.1_prot_XP_011413427.2_133	A4IF63.1	2.52e-07
lcl|NC_047559.1_prot_XP_034313910.1_134	A4IF63.1	2.97e-08
lcl|NC_047559.1_prot_XP_011413428.2_135	Q5RJ80.1	0.007
lcl|NC_047559.1_prot_XP_034313900.1_136	P44780.1	1.9
lcl|NC_047559.1_prot_XP_034313892.1_137	P14547.1	0.19
lcl|NC_047559.1_prot_XP_034313878.1_138	Q9UXC6.1	0.89
lcl|NC_047559.1_prot_XP_034313880.1_139	Q9UXC6.1	0.89
lcl|NC_047559.1_prot_XP_034313885.1_140	Q9UXC6.1	0.89
lcl|NC_047559.1_prot_XP_034313886.1_141	Q9UXC6.1	0.89
lcl|NC_047559.1_prot_XP_034313926.1_142	Q9R269.1	0.089
lcl|NC_047559.1_prot_XP_034313940.1_143	A0RR59.1	0.27
lcl|NC_047559.1_prot_XP_034313953.1_144	B9M876.1	0.66
lcl|NC_047559.1_prot_XP_034313947.1_145	P0DTF4.1	0.74
lcl|NC_047559.1_prot_XP_034313960.1_146	A0RR59.1	0.018
lcl|NC_047559.1_prot_XP_034313967.1_147	Q01484.4	1.62e-27
lcl|NC_047559.1_prot_XP_011429119.2_148	Q0EEE2.1	5.06e-114
lcl|NC_047559.1_prot_XP_011429117.2_149	Q9ESN6.1	2.21e-08
lcl|NC_047559.1_prot_XP_011429118.2_150	Q9ESN6.1	2.21e-08
lcl|NC_047559.1_prot_XP_034313993.1_151	Q6DCX2.1	0.0
lcl|NC_047559.1_prot_XP_011429116.1_152	Q8CJG0.3	0.0
lcl|NC_047559.1_prot_XP_011429115.1_153	Q8CJG0.3	0.0
lcl|NC_047559.1_prot_XP_034314005.1_154	Q9QZ81.2	0.0
lcl|NC_047559.1_prot_XP_011429114.2_155	Q9UJH8.2	0.37
lcl|NC_047559.1_prot_XP_011429113.2_156	Q63931.1	6.20e-12
lcl|NC_047559.1_prot_XP_034314028.1_157	Q149M0.1	3.01e-05
lcl|NC_047559.1_prot_XP_034314036.1_158	Q66S13.1	4.09e-06
lcl|NC_047559.1_prot_XP_034314043.1_159	Q66S13.1	2.22e-07
lcl|NC_047559.1_prot_XP_011421715.2_160	Q66S25.1	1.76e-06
lcl|NC_047559.1_prot_XP_034336571.1_161	Q9M146.1	4.84e-10
lcl|NC_047559.1_prot_XP_011426083.2_162	Q9M146.1	4.98e-10
lcl|NC_047559.1_prot_XP_034336582.1_163	Q9M146.1	5.93e-11
lcl|NC_047559.1_prot_XP_034336580.1_164	Q9M146.1	5.66e-11
lcl|NC_047559.1_prot_XP_034336603.1_165	Q9M146.1	9.94e-10
lcl|NC_047559.1_prot_XP_034336609.1_166	Q9M146.1	1.05e-09
lcl|NC_047559.1_prot_XP_034336595.1_167	P56192.2	0.0
lcl|NC_047559.1_prot_XP_019922394.2_168	P56192.2	0.0
lcl|NC_047559.1_prot_XP_034336626.1_169	A2ARZ3.3	1.25e-21
lcl|NC_047559.1_prot_XP_011426085.2_170	A2ARZ3.3	8.45e-23
lcl|NC_047559.1_prot_XP_011426084.2_171	O60494.5	0.0
lcl|NC_047559.1_prot_XP_019922397.2_172	O60494.5	0.0
lcl|NC_047559.1_prot_XP_011426086.2_173	P34735.1	3.35e-05
lcl|NC_047559.1_prot_XP_011426087.2_174	Q28F07.1	0.0
lcl|NC_047559.1_prot_XP_011426088.2_175	Q01664.2	0.038
lcl|NC_047559.1_prot_XP_034336643.1_176	Q5HPU2.1	0.78
lcl|NC_047559.1_prot_XP_019922400.2_177	Q5HPU2.1	0.76
lcl|NC_047559.1_prot_XP_034336671.1_178	B3EWZ3.1	7.83e-20
lcl|NC_047559.1_prot_XP_034336648.1_179	B3EWZ3.1	1.33e-19
lcl|NC_047559.1_prot_XP_034336659.1_180	B3EWZ3.1	6.66e-20
lcl|NC_047559.1_prot_XP_034336676.1_181	B3EWZ3.1	9.65e-20
lcl|NC_047559.1_prot_XP_034336666.1_182	O08721.1	7.11e-10
lcl|NC_047559.1_prot_XP_034336663.1_183	B3EWZ3.1	1.56e-20
lcl|NC_047559.1_prot_XP_034336653.1_184	B3EWZ3.1	6.63e-20
lcl|NC_047559.1_prot_XP_034336678.1_185	O08721.1	4.63e-10
lcl|NC_047559.1_prot_XP_011451381.2_187	P10039.2	0.062
lcl|NC_047559.1_prot_XP_034336684.1_188	P10039.2	0.062
lcl|NC_047559.1_prot_XP_034336690.1_189	P10039.2	0.062
lcl|NC_047559.1_prot_XP_034336705.1_190	P10039.2	0.076
lcl|NC_047559.1_prot_XP_019929622.2_191	P10039.2	0.006
